restaurant_name,address,tags,lat,lon
CASA ADELA RESTAURANT,"66 AVENUE C MANHATTAN NY, 10009","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.722767,-73.97981
DOMINO'S,"1208 NEPTUNE AVENUE BROOKLYN NY, 11224",Pizza,40.579414,-73.97982
ABDULLAH SWEETS AND RESTAURANT,"91 CHURCH AVE BROOKLYN NY, 11218",Bangladeshi,40.642643,-73.97982
9TEN RESTAURANT,"910 7TH AVE MANHATTAN NY, 10019",American,40.76583,-73.97982
UNION BANK OF SWITZERLAND,"1285 6 AVENUE MANHATTAN NY, 10019",American,40.760735,-73.97983
MASTRO'S STEAKHOUSE,"1285 AVENUE OF THE AMERICAS MANHATTAN NY, 10019",Steak,40.760735,-73.97983
UBS,"1285 6 AVENUE MANHATTAN NY, 10019",American,40.760735,-73.97983
THE RED DOORS BAR AND GRILL,"1205 SURF AVE BROOKLYN NY, 11224",American,40.57555,-73.97984
GREEN HOUSE RESTAURANT & PARTY HALL,"90 CHURCH AVENUE BROOKLYN NY, 11218",Bangladeshi,40.64262,-73.97984
DILL & PARSLEY,"295 MADISON AVE MANHATTAN NY, 10017",Mediterranean,40.752033,-73.97984
LA BOITE EN BOIS,"75 WEST   68 STREET MANHATTAN NY, 10023",French,40.774517,-73.97985
MEE THAI CUISINE,"180 5 AVENUE BROOKLYN NY, 11217",Thai,40.677315,-73.97986
K & E FAST FOOD,"1221 BOWERY ST BROOKLYN NY, 11224",Spanish,40.57477,-73.97987
DONA ZITA MEXICAN FOOD,"1221 BOWERY ST BROOKLYN NY, 11224",Mexican,40.57477,-73.97987
BARNES & NOBLE CAFE,"267 7 AVENUE BROOKLYN NY, 11215",American,40.668907,-73.97989
Kaffe 1668,"530 5TH AVE MANHATTAN NY, 10036",Coffee/Tea,40.754837,-73.979904
AMBROSIA,"8 WEST   45 STREET MANHATTAN NY, 10036",Korean,40.75558,-73.97991
BANC CAFE,"431 3 AVENUE MANHATTAN NY, 10016",Irish,40.74325,-73.97992
RUBY'S,"1213 BOARDWALK BROOKLYN NY, 11224",American,40.57315,-73.97995
SAWASDE THAI COOKING,"359 MCDONALD AVE BROOKLYN NY, 11218",Thai,40.645508,-73.97995
FINE & SCHAPIRO,"138 WEST   72 STREET MANHATTAN NY, 10023",Jewish/Kosher,40.777893,-73.97995
GRAN FAMILIA MEXICANA RESTAURANT,"117 AVENUE U BROOKLYN NY, 11223",Mexican,40.596237,-73.98
COOPER TOWN DINER,"339 1 AVENUE MANHATTAN NY, 10003",American,40.7348,-73.98
PAIN D'EPICES,"104 WEST   70 STREET MANHATTAN NY, 10023",Bakery,40.776215,-73.98002
POINT BREAK,"12 WEST   45 STREET MANHATTAN NY, 10036",American,40.75563,-73.98003
TAYLOR ST BARISTAS,"285 MADISON AVE MANHATTAN NY, 10017",Coffee/Tea,40.751743,-73.98005
MAREA RESTAURANT,"240 CENTRAL PARK SOUTH MANHATTAN NY, 10019",Italian,40.76728,-73.98005
16 HANDLES,"428 3 AVENUE MANHATTAN NY, 10016","Ice Cream, Gelato, Yogurt, Ices",40.743084,-73.98006
MR PARIS CATERING,"56 AVENUE C MANHATTAN NY, 10009",Mediterranean,40.7224,-73.98007
16 HANDLES,"325 AMSTERDAM AVENUE MANHATTAN NY, 10023","Ice Cream, Gelato, Yogurt, Ices",40.780727,-73.98008
GREAT WALL,"284 KINGS HWY BROOKLYN NY, 11223",Chinese,40.605164,-73.98009
JOE & THE JUICE,"286 MADISON AVE MANHATTAN NY, 10017","Juice, Smoothies, Fruit Salads",40.751705,-73.980095
HALE & HEARTY SOUP,"286 MADISON AVENUE MANHATTAN NY, 10017",Soups & Sandwiches,40.751705,-73.980095
GRIMALDI'S,"1215 SURF AVENUE BROOKLYN NY, 11224",Pizza,40.575558,-73.98014
PLAYA BETTY'S,"320 AMSTERDAM AVE MANHATTAN NY, 10023",American,40.78067,-73.98014
SUBWAY,"321 AMSTERDAM AVE MANHATTAN NY, 10023",Sandwiches,40.78061,-73.98016
MAGNOLIA BAKERY,"200 COLUMBUS AVENUE MANHATTAN NY, 10023",Bakery,40.77553,-73.98017
ANTALIA TURKISH CUISINE,"17 WEST   45 STREET MANHATTAN NY, 10036",Turkish,40.755707,-73.98018
UNION HALL,"702 UNION STREET BROOKLYN NY, 11215",American,40.6763,-73.98019
LILI'S 57,"200 WEST   57 STREET MANHATTAN NY, 10019",Chinese,40.76558,-73.98019
DOMINO'S,"148 WEST   72 STREET MANHATTAN NY, 10023",Pizza,40.777996,-73.980194
MONA'S BAKERY & CAFE,"281 KINGS HIGHWAY BROOKLYN NY, 11223",Bakery,40.60519,-73.98021
PIO PIO BROOKLYN,"282 KINGS HWY BROOKLYN NY, 11223",Peruvian,40.60518,-73.98022
NAMASTE,"195 5TH AVE BROOKLYN NY, 11217",Indian,40.676758,-73.98022
YOLI RESTAURANT,"274 EAST    3 STREET MANHATTAN NY, 10009","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.721508,-73.98022
POTBELLY SANDWICH WORKS,"19 WEST   45 STREET MANHATTAN NY, 10036",Sandwiches/Salads/Mixed Buffet,40.75573,-73.98024
PIG 'N' WHISTLE,"58 WEST   48 STREET MANHATTAN NY, 10036",Irish,40.758175,-73.98024
SUBWAY,"36 WEST   46 STREET MANHATTAN NY, 10036",Sandwiches/Salads/Mixed Buffet,40.75654,-73.98025
SUN LUCK RESTAURANT,"197 5TH AVE BROOKLYN NY, 11217",Chinese,40.6767,-73.98026
MCDONALD'S,"280 MADISON AVE MANHATTAN NY, 10016",Hamburgers,40.751476,-73.98026
CONNECTICUT MUFFIN,"206 PROSPECT PARK WEST BROOKLYN NY, 11215",Bakery,40.660526,-73.98028
BAY BAGELS,"6302 BAY PARKWAY BROOKLYN NY, 11204",American,40.614956,-73.980286
NEW YUMMY TACO,"1106 8TH AVE BROOKLYN NY, 11215",Tex-Mex,40.664474,-73.98029
SOPHIE'S CUBAN CUISINE,"21 WEST   45 STREET MANHATTAN NY, 10036","Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.755753,-73.98029
200 FIFTH AVENUE RESTAURANT & SPORTS BAR,"200 5 AVENUE BROOKLYN NY, 11217",American,40.676666,-73.9803
WA LUNG KITCHEN,"557 GRAND STREET MANHATTAN NY, 10002",Chinese,40.714073,-73.98031
FIELDS GOOD CHICKEN,"275 MADISON AVE MANHATTAN NY, 10016",Chicken,40.751396,-73.98031
SHUN LEE,"37 WEST   65 STREET MANHATTAN NY, 10023",Chinese,40.772255,-73.98031
TOM'S RESTAURANT,"1229 BOARDWALK BROOKLYN NY, 11224",American,40.573112,-73.980316
THE DUB PIE SHOP,"211 PROSPECT PARK WEST BROOKLYN NY, 11215",Australian,40.660465,-73.980316
NOODLES 28,"417 3RD AVE MANHATTAN NY, 10016",Chinese,40.74271,-73.980316
POPEYES LOUISIANA KITCHEN,"1220 SURF AVENUE BROOKLYN NY, 11224",Chicken,40.575554,-73.98032
REMI,"145 WEST   53 STREET MANHATTAN NY, 10019",Italian,40.762314,-73.98032
JOHNNY MACK'S BAR,"1114 8 AVENUE BROOKLYN NY, 11215",American,40.664436,-73.98033
NINOS 46,"39 WEST   46 STREET MANHATTAN NY, 10036",Italian,40.756588,-73.98033
PRONTO PIZZA,"62 WEST   48 STREET MANHATTAN NY, 10036",Pizza,40.758213,-73.98033
AJI SUSHI & THAI,"201 5TH AVE BROOKLYN NY, 11217",Asian,40.676582,-73.98034
LA BAGEL DELIGHT,"284 7 AVENUE BROOKLYN NY, 11215",Bakery,40.66838,-73.98035
THE COCK & BULL,"23 WEST   45 STREET MANHATTAN NY, 10036",English,40.755775,-73.98035
GOLDEN DYNASTY REST,"6316 BAY PARKWAY BROOKLYN NY, 11204",Chinese,40.614887,-73.980354
DOUBLE WINDSOR,"210 PROSPECT PARK WEST BROOKLYN NY, 11215",American,40.66043,-73.980354
EMPIRE SZECHUAN KYOTO,"193 COLUMBUS AVENUE MANHATTAN NY, 10023",Chinese/Japanese,40.77525,-73.98036
PICCOLO CAFE,"313 AMSTERDAM AVENUE MANHATTAN NY, 10023",Italian,40.78033,-73.98037
CAFE METRO,"14 EAST   42 STREET MANHATTAN NY, 10017",American,40.75326,-73.98038
THE HILL,"416 3 AVENUE MANHATTAN NY, 10016",American,40.74264,-73.980385
RADIO CITY MUSIC HALL,"1260 AVENUE OF THE AMERICAS MANHATTAN NY, 10020",American,40.75995,-73.980385
GNOCCO,"337 EAST   10 STREET MANHATTAN NY, 10009",Italian,40.727077,-73.98039
CHIPOTLE MEXICAN GRILL,"25 WEST   45 STREET MANHATTAN NY, 10036",Mexican,40.7558,-73.9804
FARRELLS,"215 PROSPECT PARK WEST BROOKLYN NY, 11215",American,40.660347,-73.98041
212 BURGER,"212 PROSPECT PARK W BROOKLYN NY, 11215",Hamburgers,40.660355,-73.98042
CAFE DUKE,"140 WEST   51 STREET MANHATTAN NY, 10020",American,40.76071,-73.98042
N & D PIZZA,"107 AVENUE U BROOKLYN NY, 11223",Pizza/Italian,40.59619,-73.98043
NANIWA JAPANESE RESTAURANT,"276 KINGS HIGHWAY BROOKLYN NY, 11223",Japanese,40.6052,-73.98043
THE TRIAD,"158 WEST   72 STREET MANHATTAN NY, 10023",American,40.7781,-73.98043
LUNATICS ICE CREAM PARLOR,"1224 SURF AVE BROOKLYN NY, 11224","Ice Cream, Gelato, Yogurt, Ices",40.575554,-73.980446
SUSHI YU,"214 PROSPECT PARK W BROOKLYN NY, 11215",Japanese,40.660282,-73.98048
BEDLAM,"40 AVENUE C MANHATTAN NY, 10009",American,40.72185,-73.98048
TACO BELL,"321 1ST AVE MANHATTAN NY, 10003",Mexican,40.73415,-73.98048
PIZZA,"51 COLUMBIA ST MANHATTAN NY, 10002",Pizza,40.716644,-73.980484
TONIC EAST,"411 3 AVENUE MANHATTAN NY, 10016",American,40.742477,-73.980484
DUNKIN' DONUTS,"412 3 AVENUE MANHATTAN NY, 10016",Donuts,40.74249,-73.98049
JOE,"187 COLUMBUS AVE MANHATTAN NY, 10023",Coffee/Tea,40.775074,-73.98049
LIVINGSTON DINER,"372 LIVINGSTON STREET BROOKLYN NY, 11217",American,40.687595,-73.9805
VIA ITALIA RISTORANTE,"45 WEST   46 STREET MANHATTAN NY, 10036",Italian,40.756657,-73.9805
SALA THAI,"307 AMSTERDAM AVE MANHATTAN NY, 10023",Thai,40.78015,-73.9805
LA CARIDAD 78 RESTAURANT,"2199 BROADWAY MANHATTAN NY, 10024",Chinese/Cuban,40.783108,-73.98051
CECI ITALIAN CUISINE,"46 WEST   46 STREET MANHATTAN NY, 10036",Italian,40.756657,-73.98053
FRESH KITCHEN,"270 MADISON AVE MANHATTAN NY, 10016",American,40.751106,-73.98054
EUROPAN CAFE,"2197 BROADWAY MANHATTAN NY, 10024",American,40.78305,-73.98054
#1 GARDEN CHINESE RESTAURANT,"221 PROSPECT PARK W BROOKLYN NY, 11215",Chinese,40.66018,-73.980545
HUMMUS PLACE,"305 AMSTERDAM AVENUE MANHATTAN NY, 10023",Middle Eastern,40.780094,-73.980545
Qiu's House Chinese and Japanese Restaurant,"2229 65TH ST BROOKLYN NY, 11204",Chinese,40.613323,-73.98056
KUMO SUSHI,"165 WEST 72 STREET MANHATTAN NY, 10023",Asian,40.778168,-73.98057
SUBWAY,"317 1ST AVE MANHATTAN NY, 10003",Sandwiches,40.73401,-73.980576
FREDDIE & PEPPER'S PIZZA,"303 AMSTERDAM AVENUE MANHATTAN NY, 10023",Pizza,40.780033,-73.98059
AU BON PAIN,"1251 6 AVENUE MANHATTAN NY, 10020",American,40.759655,-73.98061
Butterfield Cafe at 200 Lex,"200 LEXINGTON AVE MANHATTAN NY, 10016",American,40.745167,-73.98063
IL VIOLINO,"180 COLUMBUS AVE MANHATTAN NY, 10023",Italian,40.774906,-73.98063
FRESNO II DELI,"31 AVENUE C MANHATTAN NY, 10009",Delicatessen,40.72163,-73.98065
WINDSOR CAFE,"220 PROSPECT PARK WEST BROOKLYN NY, 11215",American,40.660065,-73.98066
SUBWAY,"873 7 AVENUE MANHATTAN NY, 10019",Sandwiches,40.764637,-73.980675
CAFE MANHATTAN,"35 WEST   45 STREET MANHATTAN NY, 10036",American,40.755917,-73.98068
KELLARI TAVERNA,"19 WEST   44 STREET MANHATTAN NY, 10036",Greek,40.755108,-73.98069
ZUMA NEW YORK,"261 MADISON AVE MANHATTAN NY, 10016",Japanese,40.750854,-73.980705
MOLYVOS,"871 7 AVENUE MANHATTAN NY, 10019",Greek,40.764584,-73.98071
TERRACE BAGELS,"222-222A PROSPECT PARK WEST BROOKLYN NY, 11215",American,40.659992,-73.98072
THE SICILIAN,"229 PROSPECT PARK WEST BROOKLYN NY, 11215",Pizza/Italian,40.659954,-73.980736
CIAO FOR NOW,"521 EAST   12 STREET MANHATTAN NY, 10009",Coffee/Tea,40.728844,-73.980736
HANKS SALOON,"46 3 AVENUE BROOKLYN NY, 11217","Bottled beverages, including water, sodas, juices, etc.",40.685276,-73.98074
DUNKIN' DONUTS,"1243 SURF AVENUE BROOKLYN NY, 11224",Donuts,40.575573,-73.980774
PURITY DINER,"289 7 AVENUE BROOKLYN NY, 11215",American,40.66785,-73.980774
MUZZARELLA PIZZA,"221 AVENUE A MANHATTAN NY, 10009",Pizza,40.729855,-73.980774
JAIYA THAI ORIENTAL RESTAURANT,"396 THIRD AVENUE MANHATTAN NY, 10016",Thai,40.742073,-73.98079
FAT BUDDHA,"212 AVENUE A MANHATTAN NY, 10009",Asian,40.729794,-73.980804
THE CENTURY ASSOCIATION,"7 WEST   43 STREET MANHATTAN NY, 10036",American,40.75434,-73.98082
PLACE TO BEACH CANTINA,"1301 BOARDWALK WEST BROOKLYN NY, 11224",American,40.573055,-73.98083
GOLDEN KRUST,"21 FLATBUSH AVE BROOKLYN NY, 11217",Caribbean,40.68881,-73.98083
DROP OFF SERVICE,"211 AVENUE A MANHATTAN NY, 10009",American,40.729786,-73.98083
THE SPOTTED OWL,"211 AVENUE A MANHATTAN NY, 10009",American,40.729786,-73.98083
PAPAYA KING,"6 FLATBUSH AVE BROOKLYN NY, 11217",Hotdogs,40.688805,-73.98084
JAMBA JUICE,"500 5 AVENUE MANHATTAN NY, 10110","Juice, Smoothies, Fruit Salads",40.75354,-73.98086
MILLE-FEUILLE BAKERY,"2175 BROADWAY MANHATTAN NY, 10024",French,40.78234,-73.980865
CAFFE BENE,"208 AVENUE A MANHATTAN NY, 10009",Coffee/Tea,40.72967,-73.98089
LE PAIN QUOTIDIEN,"60 WEST   65 STREET MANHATTAN NY, 10023",Sandwiches,40.772488,-73.98089
DUNKIN' DONUTS,"306 7 AVENUE BROOKLYN NY, 11215",Donuts,40.66772,-73.980896
PARK CAFE,"861 7 AVENUE MANHATTAN NY, 10019",American,40.764324,-73.9809
FANCY CAKES BAKERY,"264 KINGS HWY BROOKLYN NY, 11223",Chinese,40.605255,-73.98091
REDFARM,"2170 BROADWAY MANHATTAN NY, 10024",Asian,40.782146,-73.98092
SHAKING CRAB,"230 5TH AVE BROOKLYN NY, 11215",Seafood,40.67573,-73.98093
SUSHI K BAR BP,"4120 16TH AVE BROOKLYN NY, 11204",Jewish/Kosher,40.63544,-73.98094
TACO KING,"61A CHURCH AVENUE BROOKLYN NY, 11218",Chinese,40.642174,-73.98094
ABIDE BROOKLYN PITA,"301 7TH AVE BROOKLYN NY, 11215",Middle Eastern,40.667645,-73.98094
THE GARRET EAST,"206 AVENUE A MANHATTAN NY, 10009",American,40.729607,-73.98094
PARK CENTRAL HOTEL KITCHEN,"870 7 AVE MANHATTAN NY, 10019",American,40.76428,-73.98095
STARBUCKS,"870 7 AVENUE MANHATTAN NY, 10019",Coffee/Tea,40.76428,-73.98095
TISSERIE,"870 7 AVENUE MANHATTAN NY, 10019",American,40.76428,-73.98095
VILLA BERULIA,"107 EAST   34 STREET MANHATTAN NY, 10016",Italian,40.746975,-73.98097
BEARD PAPA'S CREAM PUFFS,"2167 BROADWAY MANHATTAN NY, 10024",Bakery,40.78204,-73.98097
PIZZA DADDY,"6422 BAY PARKWAY BROOKLYN NY, 11204",Italian,40.61429,-73.98098
PASTAFINA PIZZA,"388 3RD AVE MANHATTAN NY, 10016",Pizza,40.74181,-73.98099
THE PENN CLUB,"30 WEST   44 STREET MANHATTAN NY, 10036",American,40.75522,-73.98099
MARCONY,"184 LEXINGTON AVENUE MANHATTAN NY, 10016",Italian,40.744667,-73.980995
SALUMERIA ROSI,"283 AMSTERDAM AVE MANHATTAN NY, 10023",Italian,40.779446,-73.98102
TURKISH KITCHEN,"386 3 AVENUE MANHATTAN NY, 10016",Turkish,40.74175,-73.981026
OLD CARRIAGE INN,"312 7 AVENUE BROOKLYN NY, 11215",American,40.66755,-73.98103
SUPER TACO,"261 KINGS HWY BROOKLYN NY, 11223",Mexican,40.605278,-73.98104
SPICE SYMPHONY,"182 LEXINGTON AVENUE MANHATTAN NY, 10016",Indian,40.744606,-73.98104
THE PRINCETON CLUB,"15 WEST   43 STREET MANHATTAN NY, 10036",American,40.754433,-73.98104
NOI DUE,"143 WEST   69 STREET MANHATTAN NY, 10023",Jewish/Kosher,40.775845,-73.98105
ALEGRITO,"2216 65TH ST BROOKLYN NY, 11204",Coffee/Tea,40.613617,-73.98108
THE EAGLE CAFE,"1230 6 AVENUE MANHATTAN NY, 10020",American,40.758984,-73.98109
WAHLBURGERS,"3015 STILLWELL AVE BROOKLYN NY, 11224",American,40.57513,-73.98111
FRANCHIA,"12 PARK AVENUE MANHATTAN NY, 10016",Asian,40.74745,-73.98112
BAKER'S PIZZA,"201 AVENUE A MANHATTAN NY, 10009",Pizza,40.72937,-73.981125
CAFE GITANE,"70 HUDSON AVE BROOKLYN NY, 11201",Coffee/Tea,40.702785,-73.98114
MENDEL'S PIZZA,"4923 18TH AVE BROOKLYN NY, 11204",Jewish/Kosher,40.628155,-73.98115
MASALA GRILL,"501B ATLANTIC AVE BROOKLYN NY, 11217",Indian,40.685505,-73.98115
VINEGAR HILL HOUSE,"72 HUDSON AVENUE BROOKLYN NY, 11201",American,40.70275,-73.98115
RICE THAI,"311 7TH AVE BROOKLYN NY, 11215",Thai,40.66739,-73.981155
METRO FEAST,"340 LIVINGSTON ST BROOKLYN NY, 11217",Delicatessen,40.687843,-73.981155
FACTORY 380,"380 3RD AVE MANHATTAN NY, 10016",American,40.741577,-73.981155
VEZZO,"178 LEXINGTON AVENUE MANHATTAN NY, 10016",Pizza/Italian,40.744453,-73.981155
MARCHE MADISON,"9 EAST   40 STREET MANHATTAN NY, 10016",American,40.751923,-73.981155
LE MIRAGE CAFE,"20 WEST   43 STREET MANHATTAN NY, 10036",American,40.754475,-73.98116
SEED,"242 5TH AVE BROOKLYN NY, 11215",Mediterranean,40.675377,-73.98118
PAPA JOHN'S,"138 4TH AVE BROOKLYN NY, 11217",Pizza,40.680183,-73.98118
MENDY'S,"10 PARK AVENUE MANHATTAN NY, 10016",Jewish/Kosher,40.747368,-73.981186
NEW YORK YACHT CLUB,"37 WEST   44 STREET MANHATTAN NY, 10036",American,40.755318,-73.981186
THE UNION LEAGUE CLUB,"38 EAST   37 STREET MANHATTAN NY, 10016",American,40.7495,-73.98119
COPPOLA'S,"378 3 AVENUE MANHATTAN NY, 10016",Italian,40.74152,-73.9812
PREMIER CAFE,"856 7 AVENUE MANHATTAN NY, 10019",American,40.76393,-73.9812
MOONSTRUCK,"244 MADISON AVENUE MANHATTAN NY, 10016",American,40.750164,-73.98122
ANDAZ 5TH AVENUE,"485 5TH AVE MANHATTAN NY, 10017",American,40.753017,-73.98122
LUKE LOBSTER,"237 5TH AVE BROOKLYN NY, 11215",Seafood,40.67527,-73.98123
EL CAMION CANTINA,"194 AVENUE A MANHATTAN NY, 10009",Mexican,40.729202,-73.98123
HONG KONG NOODLES,"174 LEXINGTON AVE MANHATTAN NY, 10016",Chinese/Japanese,40.744335,-73.98124
HANDSOME RICE,"133 E 31ST ST MANHATTAN NY, 10016",Korean,40.744556,-73.98124
STARBUCKS,"2140 BROADWAY MANHATTAN NY, 10023",Coffee/Tea,40.781143,-73.98126
THE GEM SALOON,"375 3RD AVE MANHATTAN NY, 10016",American,40.741398,-73.98127
PROVINI CAFE,"1302 8 AVENUE BROOKLYN NY, 11215",Italian,40.663292,-73.98128
UTOPIA RESTAURANT,"267 AMSTERDAM AVE MANHATTAN NY, 10023",American,40.779083,-73.98128
CAFE OLIVIERO,"850 7 AVENUE MANHATTAN NY, 10019",American,40.76381,-73.981285
BORIS & HORTON,"195 AVENUE A MANHATTAN NY, 10009",Coffee/Tea,40.72914,-73.98129
AL DI LA,"248 5 AVENUE BROOKLYN NY, 11215",Italian,40.6752,-73.9813
PARDON MY FRENCH,"103 AVENUE B MANHATTAN NY, 10009",French,40.724945,-73.9813
POQUITO PICANT,"497 ATLANTIC AVE BROOKLYN NY, 11217",Mexican,40.685566,-73.98131
HAAGEN - DAZS,"263 AMSTERDAM AVE MANHATTAN NY, 10023","Ice Cream, Gelato, Yogurt, Ices",40.779022,-73.981316
TAQUERIA RESTAURANTE MI BARRIO,"3415 14 AVENUE BROOKLYN NY, 11218",Mexican,40.64194,-73.98133
MANITOBA'S,"99 AVENUE B MANHATTAN NY, 10009",American,40.724888,-73.98134
UNCLE LOUIE GS ITALIAN ICES & ICE CREAM,"319 7TH AVE BROOKLYN NY, 11215","Ice Cream, Gelato, Yogurt, Ices",40.667164,-73.981346
THAI-ISH,"168 LEXINGTON AVE MANHATTAN NY, 10016",Thai,40.744164,-73.98136
VIAND CAFE,"2130 BROADWAY MANHATTAN NY, 10023",American,40.780758,-73.98138
PICCOLO CAFE,"238 MADISON AVENUE MANHATTAN NY, 10016",Italian,40.749943,-73.981384
MADISON BISTRO,"238 MADISON AVENUE MANHATTAN NY, 10016",French,40.749943,-73.981384
PARK ITALIAN GOURMET,"60 WEST   45 STREET MANHATTAN NY, 10036",Italian,40.756203,-73.981384
CUSP,"321 7TH AVE BROOKLYN NY, 11215",Coffee/Tea,40.667107,-73.98139
HORUS KABAB HOUSE,"93 AVENUE B MANHATTAN NY, 10009",Middle Eastern,40.724808,-73.9814
HIGH DIVE,"243 FIFTH AVENUE BROOKLYN NY, 11215",American,40.675045,-73.98141
510 11ST BAR,"510 EAST   11 STREET MANHATTAN NY, 10009",American,40.72828,-73.98141
AU ZA'ATAR,"188 AVENUE A MANHATTAN NY, 10009",American,40.728966,-73.98141
ANGELICA PIZZERIA,"30 NEVINS STREET BROOKLYN NY, 11217",Pizza/Italian,40.687897,-73.98144
PRET A MANGER,"62 WEST   45 STREET MANHATTAN NY, 10036",American,40.756226,-73.98144
BEACON THEATRE WINDOW BAR 2ND,"2124 BROADWAY MANHATTAN NY, 10023",American,40.78055,-73.98144
NEGRIL BK,"254 5TH AVE BROOKLYN NY, 11215",Caribbean,40.67499,-73.98146
7B BAR,"108 AVENUE B MANHATTAN NY, 10009",American,40.72473,-73.981476
BOBBY VAN'S GRILL,"135 WEST   50 STREET MANHATTAN NY, 10020",Steak,40.76035,-73.981476
BOCCA,"135 WEST   50 STREET MANHATTAN NY, 10020",American,40.76035,-73.981476
PRET A MANGER,"135 WEST   50 STREET MANHATTAN NY, 10020",Sandwiches,40.76035,-73.981476
SUBWAY,"31 WEST   43 STREET MANHATTAN NY, 10036",Sandwiches,40.75462,-73.98148
ALPHANSO'S PIZZERIA,"525 GRAND ST MANHATTAN NY, 10002",Pizza,40.714417,-73.9815
THE IRISH PUB,"837 7 AVENUE MANHATTAN NY, 10019",Irish,40.763485,-73.98151
BARRE CAFE AT STEPS,"2121 BROADWAY MANHATTAN NY, 10023",Coffee/Tea,40.780342,-73.981514
GHENET BROOKLYN,"348 DOUGLASS STREET BROOKLYN NY, 11217",Ethiopian,40.679222,-73.98152
LALLISSE,"161 LEXINGTON AVENUE MANHATTAN NY, 10016",Mediterranean,40.74393,-73.98152
TRIOMPHE,"49 WEST   44 STREET MANHATTAN NY, 10036",American,40.755455,-73.98152
PANINO PERFETTO,"66 AVENUE U BROOKLYN NY, 11223",Sandwiches/Salads/Mixed Buffet,40.596058,-73.98153
FRESH & CO,"1211 6 AVENUE MANHATTAN NY, 10036",American,40.7584,-73.98153
CAFE DI GIORNO,"62 AVENUE U BROOKLYN NY, 11223",Coffee/Tea,40.59605,-73.98157
LA POSADA MEXICAN FOOD,"364 3RD AVE MANHATTAN NY, 10016",Mexican,40.74101,-73.98157
GREAT SICHUAN,"363 3RD AVE MANHATTAN NY, 10016",Chinese,40.740974,-73.981575
KOS KAFFE,"251 5 AVENUE BROOKLYN NY, 11215",Coffee/Tea,40.674816,-73.98159
COFFEE SHOP DINER,"442 EAST   14 STREET MANHATTAN NY, 10009",American,40.730957,-73.98159
CITY CAFE,"35 WEST   43 STREET MANHATTAN NY, 10036",Delicatessen,40.754665,-73.98159
MOON PALACE DELI,"496 ATLANTIC AVENUE BROOKLYN NY, 11217",American,40.685665,-73.9816
EL CASTILLO DE JAGUA II,"521 GRAND ST MANHATTAN NY, 10002",Spanish,40.71444,-73.9816
OCEANA,"120 WEST   49 STREET MANHATTAN NY, 10019",Seafood,40.759563,-73.981606
STAGECOACH TAVERN,"834 7TH AVENUE MANHATTAN NY, 10019",American,40.76335,-73.98162
MCDONALD'S,"1403 MERMAID AVENUE BROOKLYN NY, 11224",Hamburgers,40.57698,-73.981636
CAFE MARGOT PATISSERIE,"2109 BROADWAY MANHATTAN NY, 10023",Bakery,40.779877,-73.98164
HOLLOW NICKEL,"494 ATLANTIC AVENUE BROOKLYN NY, 11217",American,40.685688,-73.98165
TASTY DELIGHT BAKERY,"89 AVENUE O BROOKLYN NY, 11204",Chinese,40.610474,-73.98166
LE P'TIT PARIS BISTRO,"256 PROSPECT PARK WEST BROOKLYN NY, 11215",French,40.65889,-73.98166
SERAFINA BROADWAY,"210 WEST   55 STREET MANHATTAN NY, 10019",Italian,40.7645,-73.98166
THE DOUGLASS,"149 4TH AVE BROOKLYN NY, 11217",American,40.67942,-73.98168
NATHAN'S FAMOUS,"1310 SURF AVENUE BROOKLYN NY, 11224",Hotdogs,40.575546,-73.98169
THE CAPITAL GRILLE,"120 WEST   51 STREET MANHATTAN NY, 10019",American,40.761242,-73.98169
SUBWAY,"2915 STILLWELL AVE BROOKLYN NY, 11224",Sandwiches,40.577953,-73.9817
MAISON KAYSER,"1800 BROADWAY MANHATTAN NY, 10019",Bakery,40.767185,-73.9817
MARINA GOURMET DELI.,"246 EAST   23  STREET MANHATTAN NY, 10010",American,40.738224,-73.98172
CARVEL 1939,"6510 BAY PKWY BROOKLYN NY, 11204","Ice Cream, Gelato, Yogurt, Ices",40.61358,-73.98173
STREET TACO,"358 3RD AVE MANHATTAN NY, 10016",Spanish,40.740788,-73.981735
DAVID'S BAGELS,"273 1 AVENUE MANHATTAN NY, 10003",American,40.73239,-73.98175
PRET A MANGER,"1200 AVENUE OF THE AMERICAS MANHATTAN NY, 10036",Sandwiches,40.758068,-73.98175
WINE LEGEND,"81 FLEET PL BROOKLYN NY, 11201",Tapas,40.692566,-73.981766
BUTTERCUP BAKE SHOP,"828 7TH AVE MANHATTAN NY, 10019",Bakery,40.763153,-73.981766
HOP FA BAKERY,"6512 BAY PARKWAY BROOKLYN NY, 11204",Chinese,40.613537,-73.98178
HONEYBEE PATISSERIE,"6514 BAY PKWY BROOKLYN NY, 11204",Bakery,40.61353,-73.98179
CORK & KALE AT EVEN HOTEL,"46 NEVINS ST BROOKLYN NY, 11217",American,40.68738,-73.98179
PATTY PLUS BAKERY & RESTAURANT,"324 LIVINGSTON STREET BROOKLYN NY, 11217",Caribbean,40.68809,-73.98179
CITIZENS OF GRAMERCY,"362 2 AVENUE MANHATTAN NY, 10010",Coffee/Tea,40.73665,-73.9818
